id;id_produto;id_pessoa;referencia;preco_compra;multiplicador;divisor
5381;12291;25;66188;18.640;0.000;0.000
5382;12292;25;66175;18.640;0.000;0.000
5383;12293;25;67511;30.380;0.000;0.000
5384;12294;25;67509;30.380;0.000;0.000
5385;12295;25;67514;30.380;0.000;0.000
5386;12296;25;66159;22.770;0.000;0.000
5387;12297;25;66158;22.770;0.000;0.000
5388;12298;25;65957;25.710;0.000;0.000
5389;12299;25;66709;25.710;0.000;0.000
5390;12300;25;65963;25.710;0.000;0.000
5391;12301;25;65962;25.710;0.000;0.000
5394;12303;25;29488;59.150;6.000;0.000
5395;12304;25;5948;21.630;0.000;0.000
5396;12305;25;5936;21.630;0.000;0.000
5397;12306;25;15232;21.630;0.000;0.000
5398;12307;25;65394;15.810;0.000;0.000
5399;12308;25;65393;15.810;0.000;0.000
5400;12309;25;65384;15.810;0.000;0.000
5401;12310;25;22096;86.270;120.000;0.000
5402;8788;6;8000086-0;45.900;10.000;0.000
5403;503;6;8000934-0;65.900;50.000;0.000
5404;6625;6;8000398-0;116.610;24.000;0.000
5405;2553;6;8000089-0;56.500;10.000;0.000
5406;12311;0;7891091061598;0.000;0.000;0.000
5407;12260;56;68895953;73.100;4.000;0.000
5408;12260;56;7891150087194;18.280;0.000;0.000
5409;833;77;175299;3.990;0.000;0.000
5410;9425;77;322648;10.990;0.000;0.000
5411;12311;20;0006159;90.180;40.000;0.000
5412;7507;46;000000000000033591;178.800;12.000;0.000
5413;9950;40;1080371;11.110;0.000;0.000
5414;10115;40;1066235;6.530;0.000;0.000
5415;6038;50;500710;309.360;30.000;0.000
5416;2853;50;423688;199.206;5.400;0.000
5417;7222;50;459314;81.400;6.000;0.000
5418;12312;39;112379;3.348;0.000;0.000
5419;2846;43;69420;47.990;0.000;0.000
5420;10187;37;735564;3.850;0.000;0.000
5422;12313;37;685004;2.030;0.000;0.000
5423;7236;5;1003094TF;4.844;0.000;0.000
5424;2465;5;1004069TF;1.717;0.000;0.000
5425;12314;0;7891350037517;0.000;0.000;0.000
5426;12315;0;7891182016742;0.000;0.000;0.000
5427;12316;5;1010254PZ;1.686;0.000;0.000
5428;4723;27;0021970;24.220;21.000;0.000
5429;12317;13;300044718;6.130;0.000;0.000
5430;12318;0;7896397800032;0.000;0.000;0.000
5431;12319;39;98106;3.921;0.000;0.000
5432;12320;39;98161;4.447;0.000;0.000
5433;12321;12;4;9.700;0.000;0.000
5434;12211;80;1;5.000;0.000;0.000
5435;12212;80;3;3.000;0.000;0.000
5436;12322;21;000000000075438;118.070;24.000;0.000
5437;7918;21;000000000075286;43.200;48.000;0.000
5438;12325;0;7798304851703;0.000;0.000;0.000
5439;7016;60;928984;64.500;12.000;0.000
5440;12325;46;000000000000032148;156.490;8.000;0.000
5441;2530;46;000000000000017872;81.000;12.000;0.000
5442;12326;0;7896336011796;0.000;0.000;0.000
5443;12327;0;7892840819491;0.000;0.000;0.000
5444;12328;0;3259648261541;0.000;0.000;0.000
5445;1838;16;103734;6.347;0.000;0.000
5446;9224;16;105949;6.347;0.000;0.000
5447;7170;16;103740;6.347;0.000;0.000
5448;7173;16;103594;7.123;0.000;0.000
5449;6082;16;103774;7.827;0.000;0.000
5450;9463;16;104518;2.767;0.000;0.000
5451;4016;16;103705;2.767;0.000;0.000
5452;2076;16;103699;2.767;0.000;0.000
5453;4877;16;103691;2.767;0.000;0.000
5454;4017;16;103689;2.767;0.000;0.000
5455;12329;16;107483;3.430;0.000;0.000
5456;3201;70;012745;40.000;8.000;0.000
5457;9771;70;013442;11.710;0.000;0.000
5458;2370;4;000160094225;12.690;0.000;0.000
5459;1958;14;2846;48.280;12.000;0.000
5460;4503;14;2897;38.910;12.000;0.000
5461;4439;78;385399;67.200;21.000;0.000
5463;3089;50;862533;368.800;10.000;0.000
5464;12330;50;705318;239.640;12.000;0.000
5465;11953;66;3583;34.780;0.000;0.000
5466;12331;66;4973;22.950;0.000;0.000
5467;12332;66;40;79.000;0.000;0.000
5468;12333;66;1377;13.900;0.000;0.000
5469;4060;49;07420006;49.010;12.000;0.000
5470;2605;49;07040001;75.690;20.000;0.000
5471;12218;18;000000000012499849;5.570;0.000;0.000
5472;12334;18;000000000012510020;10.750;0.000;0.000
5473;12335;18;000000000012480738;2.350;0.000;0.000
5474;2810;81;6316;33.840;0.000;0.000
5475;6479;45;159928;13.170;0.000;0.000
5476;9186;45;163650;224.880;54.000;0.000
5477;9187;45;163651;224.880;54.000;0.000
5478;12336;41;7891035249433;3.900;0.000;0.000
5479;7568;56;68462265;100.430;22.000;0.000
5480;3278;56;68600600;118.000;24.000;0.000
5481;12263;56;68874712;92.850;4.000;0.000
5482;10921;5;7894900531015;2.220;0.000;0.000
5483;12337;0;7896013563839;0.000;0.000;0.000
5484;12338;0;7896213006402;0.000;0.000;0.000
5485;4257;10;01005002;87.910;50.000;0.000
5486;9388;10;01003004;28.220;2.000;0.000
5487;3114;28;27207;2.530;0.000;0.000
5488;3624;28;2878;5.890;0.000;0.000
5489;12339;28;8662;5.890;0.000;0.000
5490;12338;21;000000000075436;118.070;24.000;0.000
5491;12338;21;7896213006402;4.920;0.000;0.000
5492;12340;0;7896244138899;0.000;0.000;0.000
5493;2744;20;0004868;7.480;0.000;0.000
5494;6226;20;0004940;7.480;0.000;0.000
5495;2567;20;0004712;6.390;0.000;0.000
5496;10590;4;7891132008704;3.150;0.000;0.000
5497;1606;59;1899;2.666;0.000;0.000
5498;12341;59;84;8.474;0.000;0.000
5499;9531;11;5142;3.750;0.000;0.000
5500;4691;43;62072;15.630;14.000;0.000
5501;12342;0;511;0.000;0.000;0.000
5502;12343;0;510;0.000;0.000;0.000
5503;9967;19;5260;3.060;0.000;0.000
5504;10464;19;5246;11.770;0.000;0.000
5505;7627;19;2163;15.410;10.000;0.000
5506;4682;19;2228;7.330;0.000;0.000
5507;699;16;104917;2.179;0.000;0.000
5508;12344;54;000000000012365150;2.977;0.000;0.000
5510;6144;5;1202386CT;5.210;0.000;0.000
5511;10395;21;000000000075209;114.800;20.000;0.000
5512;8706;55;17891350034629;68.280;12.000;0.000
5513;8707;55;17891350034636;68.280;12.000;0.000
5514;8705;55;17891350034643;68.280;12.000;0.000
5515;9739;55;17896235353901;68.280;12.000;0.000
5516;10684;55;17896235353918;68.280;12.000;0.000
5517;11435;45;163249;7.080;0.000;0.000
5518;11089;45;162339;3.230;0.000;0.000
5519;2902;45;156627;5.840;0.000;0.000
5520;3766;45;156626;5.840;0.000;0.000
5521;11657;45;157379;3.850;0.000;0.000
5522;12345;45;162712;115.080;12.000;0.000
5523;12346;45;156629;5.840;0.000;0.000
5524;5213;45;162196;38.020;12.000;0.000
5526;12348;45;162373;10.930;0.000;0.000
5527;11657;45;7896020161714;3.850;0.000;0.000
5528;11089;45;7898964060177;3.230;0.000;0.000
5529;9085;28;40214;1.350;0.000;0.000
5530;8665;3;296431;9.500;0.000;0.000
5531;5164;3;243671;12.990;0.000;0.000
5532;4585;3;299018;2.790;0.000;0.000
5533;2099;3;34517;11.990;0.000;0.000
5534;5164;3;7896036090619;12.990;0.000;0.000
5535;5165;3;7896036090626;12.990;0.000;0.000
5536;1033;18;000000000012136359;2.703;0.000;0.000
5537;8226;18;000000000012307596;3.700;0.000;0.000
5538;12349;18;000000000012460225;67.550;14.000;0.000
5539;10806;14;422;7.965;0.000;0.000
5540;12350;14;18646;39.073;24.000;0.000
5541;10806;14;7896021621262;7.970;0.000;0.000
5542;7326;50;459183;71.930;6.000;0.000
5543;5975;50;666211;491.800;20.000;0.000
5545;12351;17;12468012;2.400;0.000;0.000
5546;11954;82;RD1;34.000;0.000;0.000
5547;12352;0;7898416971150;0.000;0.000;0.000
5548;600;41;30260;3.000;0.000;0.000
5549;12353;41;339989;6.050;0.000;0.000
5550;12354;4;000253003246;11.610;0.000;0.000
5551;12355;4;002251006538;4.200;0.000;0.000
5552;12356;4;002251006069;3.490;0.000;0.000
5553;12357;4;001292639597;9.470;0.000;0.000
5554;12073;51;422954;184.900;20.000;0.000
5555;9259;27;0009083;27.634;0.000;0.000
5556;7385;13;300032812;2.060;0.000;0.000
5557;12359;0;7896045501038;0.000;0.000;0.000
5558;12360;0;7891991296342;0.000;0.000;0.000
5559;12361;31;482200;9.690;0.000;0.000
5560;12004;29;204010003;3.990;0.000;0.000
5561;12362;82;RD2;44.260;0.000;0.000
5562;12363;82;RD2PL;78.390;0.000;0.000
5563;9133;83;68421961;97.100;4.000;0.000
5564;3276;83;68600582;113.110;28.000;0.000
5565;3275;83;67364749;82.270;28.000;0.000
5566;3281;83;67808754;145.430;18.000;0.000
5567;5669;83;68563026;101.350;12.000;0.000
5568;12364;66;4994;21.560;0.000;0.000
5569;12365;70;016006;104.580;6.000;0.000
5571;2517;46;000000000000003278;269.000;24.000;0.000
5572;84;64;05176-0;15.300;2.000;0.000
5573;87;64;05252-0;12.100;0.000;0.000
5574;74;64;05083-0;13.400;4.000;0.000
5575;12366;0;7898007430004;0.000;0.000;0.000
5576;12367;11;10567;2.580;0.000;0.000
5577;11181;11;4023;24.120;3.000;0.000
5578;12368;11;10519;2.690;0.000;0.000
5579;2811;32;429092;473.600;14.800;0.000
5580;4786;64;05253-0;12.600;2.000;0.000
5581;6444;32;431596;2.190;0.000;0.000
5582;8229;32;474457;2.060;0.000;0.000
5583;9022;32;462510;6.990;0.000;0.000
5584;3351;32;8682;5.850;8.000;0.000
5585;11655;36;30001;7.060;0.000;0.000
5587;4663;37;685005;2.030;0.000;0.000
5588;4317;37;723598;2.030;0.000;0.000
5589;4659;37;740559;2.030;0.000;0.000
5590;9778;37;766656;4.040;2.000;0.000
5591;6508;5;1205626CT;3.719;0.000;0.000
5592;4574;29;204010001;3.990;0.000;0.000
5593;828;6;8004718-0;59.360;20.000;0.000
5594;10549;21;000000000075297;86.400;30.000;0.000
5595;11811;21;000000000075460;88.160;24.000;0.000
5596;11808;21;000000000075750;100.070;24.000;0.000
5597;12161;21;000000000075737;33.900;30.000;0.000
5598;12023;21;000000000075458;104.320;24.000;0.000
5599;11809;21;000000000075744;91.930;24.000;0.000
5600;12160;21;000000000075742;33.900;30.000;0.000
5601;12358;21;000000000075419;96.250;24.000;0.000
5602;12369;21;000000000075741;33.900;30.000;0.000
5603;12370;21;000000000075370;59.040;36.000;0.000
5604;12371;21;000000000075378;59.040;36.000;0.000
5605;12372;21;000000000096289;200.400;40.000;0.000
5606;12373;21;000000000075374;59.040;36.000;0.000
5607;12374;21;000000000075373;59.040;36.000;0.000
5608;12375;21;000000000075740;33.900;30.000;0.000
5609;12376;21;000000000075444;26.800;40.000;0.000
5610;12377;21;000000000075376;59.040;36.000;0.000
5611;12378;21;000000000075426;130.080;24.000;0.000
5612;12379;21;000000000075749;85.390;28.000;0.000
5614;12381;21;000000000075377;59.040;36.000;0.000
5615;12382;21;000000000075360;26.800;40.000;0.000
5616;12383;21;000000000075358;26.800;40.000;0.000
5617;12384;21;000000000075394;36.600;30.000;0.000
5618;12385;21;000000000075366;26.800;40.000;0.000
5619;12386;21;000000000075364;26.800;40.000;0.000
5620;10549;21;7896213005221;2.880;0.000;0.000
5621;3565;43;69465;79.920;27.000;0.000
5622;695;43;69427;105.600;30.000;0.000
5623;2810;81;6125;33.000;0.000;0.000
5624;2210;4;000160068003;18.360;0.000;0.000
5625;8355;4;001007001140;2.210;0.000;0.000
5626;10021;4;001007001129;2.250;0.000;0.000
5627;8305;4;001666250935;2.390;0.000;0.000
5628;8790;4;000160036699;34.130;4.000;0.000
5629;12387;0;7896045505784;0.000;0.000;0.000
5630;12388;0;7898952172257;0.000;0.000;0.000
5631;10762;21;000000000075746;100.550;24.000;0.000
5632;12389;21;000000000075375;59.040;36.000;0.000
5633;12390;66;4993;22.780;0.000;0.000
5634;12391;66;5008;48.770;0.000;0.000
5635;1677;16;103590;11.187;0.000;0.000
5636;3779;16;103770;2.780;0.000;0.000
5637;2035;16;103639;5.520;0.000;0.000
5638;6400;16;103653;2.080;0.000;0.000
5639;10742;16;87360;4.025;0.000;0.000
5640;12392;16;107589;2.553;0.000;0.000
5641;12393;16;107585;10.440;0.000;0.000
5642;10742;16;7891024127704;4.030;0.000;0.000
5643;12394;21;000000000075365;26.800;40.000;0.000
5644;12395;21;000000000096309;121.680;36.000;0.000
5645;12396;0;7896213005900;0.000;0.000;0.000
5646;8881;39;26541;4.457;0.000;0.000
5647;8885;39;26552;7.986;0.000;0.000
5648;12397;20;0006177;126.510;20.000;0.000
5649;11959;20;0006178;126.510;20.000;0.000
5650;12159;21;000000000075739;33.900;30.000;0.000
5651;12396;21;000000000075372;59.040;36.000;0.000
5652;12396;21;7896213005900;1.640;0.000;0.000
5653;3644;44;210;79.750;25.000;0.000
5654;12398;31;474452;2.820;0.000;0.000
5655;12399;0;7898928536175;0.000;0.000;0.000
5656;12400;51;422712;5.127;0.000;0.000
5657;3374;51;83194;157.690;10.100;0.000
5658;2703;77;40487;2.790;0.000;0.000
5659;2970;55;17896006420559;44.080;12.000;0.000
5660;6714;55;17896110008650;87.350;6.000;0.000
5661;9877;55;02800047077601;63.830;16.000;0.000
5662;8021;77;323053;6.590;0.000;0.000
5663;7880;77;323054;6.590;0.000;0.000
5664;7879;77;323052;6.590;0.000;0.000
5665;12201;77;255480;6.590;0.000;0.000
5666;2757;77;30548;6.590;0.000;0.000
5667;5904;77;30545;6.590;0.000;0.000
5668;2759;77;30536;6.590;0.000;0.000
5669;9359;77;395785;6.590;0.000;0.000
5670;4932;77;30550;6.590;0.000;0.000
5671;7246;77;276661;6.590;0.000;0.000
5672;4931;77;255334;6.590;0.000;0.000
5673;2758;77;554145;6.590;0.000;0.000
5674;4981;77;11788;8.990;0.000;0.000
5675;4827;77;74512;8.990;0.000;0.000
5676;4828;77;35190;8.990;0.000;0.000
5677;4830;77;48509;8.990;0.000;0.000
5678;11999;77;443134;8.790;0.000;0.000
5679;12401;77;364702;6.590;0.000;0.000
5680;12402;77;9227;6.590;0.000;0.000
5681;4829;77;178978;8.990;0.000;0.000
5682;4832;77;89493;8.990;0.000;0.000
5683;7290;77;291652;8.990;0.000;0.000
5684;11145;77;403607;12.170;0.000;0.000
5685;4826;77;152483;8.990;0.000;0.000
5687;12403;45;159394;6.500;0.000;0.000
5688;2304;45;156342;10.880;0.000;0.000
5689;12404;45;163125;180.280;12.000;0.000
5690;12405;4;000019090294;77.500;50.000;0.000
5691;12406;4;000006105509;14.210;15.000;0.000
5692;9444;4;000006105580;14.210;15.000;0.000
5693;3166;4;000007222532;25.760;14.000;0.000
5694;11938;4;000007222644;25.760;14.000;0.000
5695;339;79;188844;3.270;0.000;0.000
5696;4307;79;188842;3.270;0.000;0.000
5697;342;79;189709;3.270;0.000;0.000
5698;3033;79;188852;3.270;0.000;0.000
5699;338;79;188843;3.270;0.000;0.000
5700;12407;79;188938;2.060;0.000;0.000
5701;12408;79;188936;2.060;0.000;0.000
5702;12409;79;188819;2.060;0.000;0.000
5703;12410;21;000000000075371;59.040;36.000;0.000
5704;12411;21;000000000075359;26.800;40.000;0.000
5705;12412;0;4005900647498;0.000;0.000;0.000
5706;11531;50;681198;76.080;24.000;0.000
5707;75;46;000000000000017871;89.980;24.000;0.000
5708;12413;17;8116069;0.990;0.000;0.000
5709;12414;17;21620;10.800;0.000;0.000
5710;10950;5;1202964CT;7.470;0.000;0.000
5711;11637;5;1200017;0.500;0.000;0.000
5712;6726;5;1209301CT;1.590;0.000;0.000
5713;5429;5;1209251CT;1.620;0.000;0.000
5714;4115;71;1139;10.400;0.000;0.000
5715;10910;83;68338840;94.140;4.000;0.000
5716;3277;83;68600602;105.030;22.000;0.000
5717;9129;83;68415093;76.440;4.000;0.000
5718;8078;83;68422038;76.440;4.000;0.000
5719;7565;83;68421965;97.100;4.000;0.000
5720;9049;19;4471;5.420;0.000;0.000
5721;1602;19;8204;2.460;0.000;0.000
5722;5480;19;2268;7.720;0.000;0.000
5723;10974;19;6905;6.900;0.000;0.000
5724;12415;19;8907;6.850;0.000;0.000
5725;12416;19;8906;5.750;0.000;0.000
5726;1481;19;2181;13.920;24.000;0.000
5727;1480;19;2184;13.920;24.000;0.000
5728;12417;0;7898408723095;0.000;0.000;0.000
5729;5008;60;325708;143.350;12.000;0.000
5730;629;18;000000000012307595;3.923;0.000;0.000
5731;11011;18;000000000012477866;9.005;0.000;0.000
5732;12418;18;000000000012477871;11.953;0.000;0.000
5733;8383;18;000000000012343960;12.307;0.000;0.000
5734;4101;18;000000000000412397;71.500;24.000;0.000
5735;944;18;000000000000413067;71.500;24.000;0.000
5736;516;11;4397;65.480;12.000;0.000
5737;12420;11;9136;6.690;0.000;0.000
5738;12421;11;4072;5.100;0.000;0.000
5739;12422;11;4074;5.100;0.000;0.000
5740;12423;11;4071;5.100;0.000;0.000
5741;12424;11;4075;4.500;0.000;0.000
5742;12425;11;5378;4.500;0.000;0.000
5743;3626;45;164227;18.760;12.000;0.000
5744;2487;45;164229;35.050;6.000;0.000
5745;76;45;164226;32.460;27.000;0.000
5746;12426;31;481070;2.470;0.000;0.000
5747;12427;21;000000000075362;26.800;40.000;0.000
5748;12428;21;000000000075400;109.790;18.000;0.000
5749;6235;28;47067;1.880;0.000;0.000
5750;12429;0;2145687452341;0.000;0.000;0.000
5751;5490;39;47456;4.993;0.000;0.000
5753;10068;39;17702;42.569;20.000;0.000
5754;12430;39;112720;104.400;12.000;0.000
5755;12431;39;112701;91.277;18.000;0.000
5756;12432;39;112721;112.369;18.000;0.000
5757;12433;39;65849;3.100;0.000;0.000
5758;12434;39;65850;3.100;0.000;0.000
5759;11298;39;7908228802006;0.720;0.000;0.000
5760;2712;20;0001225;2.726;0.000;0.000
5761;9376;20;0004721;6.390;0.000;0.000
5762;1461;20;0001802;9.810;10.000;0.000
5763;4151;2;000035;111.000;30.000;0.000
5764;12435;39;48699;7.261;20.000;0.000
5765;12436;17;2286;5.490;0.000;0.000
5766;815;17;2100177;79.900;68.000;0.000
5767;12437;17;22435;3.520;0.000;0.000
5768;6458;28;39767;1.600;0.000;0.000
5769;11977;35;122841;12.400;0.000;0.000
5770;4887;36;40005;3.150;0.000;0.000
5771;12438;37;779070;2.300;0.000;0.000
5772;12439;37;779073;2.300;0.000;0.000
5773;12440;66;4991;14.860;0.000;0.000
5774;12441;66;4692;41.000;0.000;0.000
5775;12442;66;3403;74.000;0.000;0.000
5779;12148;74;00002;120.000;0.000;0.000
5780;12045;74;00013;121.000;0.000;0.000
5781;45;77;185968;4.970;0.000;0.000
5784;685;49;07420002;50.480;12.000;0.000
5785;9243;49;07420003;50.480;12.000;0.000
5786;12444;49;07100012;32.580;18.000;0.000
5787;12445;49;07410009;74.650;24.000;0.000
5788;8034;18;000000000012346356;1.131;0.000;0.000
5789;12134;18;000000000012495833;2.016;0.000;0.000
5790;12446;18;000000000012495822;2.016;0.000;0.000
5791;12447;18;000000000012482267;271.990;12.000;0.000
5792;12448;18;000000000012482266;271.342;12.000;0.000
5793;12449;18;000000000012453877;47.250;12.000;0.000
5794;12450;18;000000000012439453;2.543;0.000;0.000
5795;12451;18;000000000012420221;2.543;0.000;0.000
5796;12452;70;016008;66.360;12.000;0.000
5797;12453;70;013446;12.670;0.000;0.000
5798;12454;70;013445;14.170;0.000;0.000
5799;12455;37;780982;2.030;0.000;0.000
5800;12456;37;780983;2.030;0.000;0.000
5801;12457;43;67018;17.500;15.000;0.000
5803;4216;14;3432;128.743;12.000;0.000
5804;5617;50;219711;476.640;18.000;0.000
5805;9235;3;296686;3.990;0.000;0.000
5806;11306;3;293461;12.607;0.000;0.000
5807;10968;3;304032;3.250;0.000;0.000
5808;8331;3;299039;3.250;0.000;0.000
5809;8330;3;299042;3.250;0.000;0.000
5810;2106;3;37842;2.590;0.000;0.000
5811;12459;3;306098;0.500;0.000;0.000
5812;10968;3;7891048061794;3.250;0.000;0.000
5813;12462;0;7898909317229;0.000;0.000;0.000
5814;11800;50;7891515551551;5.040;0.000;0.000
5815;12470;4;000160556272;8.720;0.000;0.000
5816;3690;4;000160050302;153.060;48.000;0.000
5817;12471;4;000160001884;17.150;0.000;0.000
5818;10153;4;002139004673;41.440;24.000;0.000
5819;8966;10;04028002;62.660;12.000;0.000
5820;9009;10;03019005;49.830;12.000;0.000
5821;10841;10;03012001;52.000;12.000;0.000
5822;12472;10;03019025;33.050;24.000;0.000
5823;12473;10;01056003;32.340;12.000;0.000
5824;10841;10;7896093542205;4.330;0.000;0.000
5825;799;6;8000094-0;51.420;10.000;0.000
5826;12474;19;7724;84.920;17.000;0.000
5827;12476;13;300055992;3.020;0.000;0.000
5828;12477;0;7898339190010;0.000;0.000;0.000
5829;12478;21;000000000075446;45.370;40.000;0.000
5830;12479;21;000000000075447;45.370;40.000;0.000
5831;9371;35;119819;6.223;0.000;0.000
5832;12480;81;4872;26.100;0.000;0.000
5834;7503;60;689190;83.070;25.000;0.000
5838;12481;66;4861;20.000;0.000;0.000
5839;12482;31;476375;2.240;0.000;0.000
5840;12483;31;469905;7.630;0.000;0.000
5841;12484;20;0006176;126.510;20.000;0.000
5842;12485;65;2051;69.060;0.000;0.000
5843;12486;65;3216;90.790;0.000;0.000
5844;12071;32;472107;1.920;0.000;0.000
5845;12487;32;474460;8.620;0.000;0.000
5847;12488;0;7982505026637;0.000;0.000;0.000
5848;12489;0;7898226530004;0.000;0.000;0.000
5849;12490;37;780979;2.030;0.000;0.000
5850;12491;37;780981;2.030;0.000;0.000
5851;4298;33;000000000000401530;5.540;0.000;0.000
5852;3394;33;000000000000400038;2.610;0.000;0.000
5853;10859;33;000000000000402395;1.240;0.000;0.000
5854;9481;33;000000000000400014;3.470;0.000;0.000
5855;3626;33;000000000000401407;1.680;0.000;0.000
5856;10803;33;000000000000402394;1.240;0.000;0.000
5857;10859;33;095188011634;1.240;0.000;0.000
5858;1026;57;000000000000400091;4.650;0.000;0.000
5859;1416;16;104448;2.163;0.000;0.000
5860;9614;16;107590;11.930;0.000;0.000
5861;12492;16;107384;4.225;0.000;0.000
5862;12493;16;107552;4.225;0.000;0.000
5863;1840;16;103745;6.350;0.000;0.000
5864;1675;16;103591;11.427;0.000;0.000
5865;11207;16;103623;71.140;12.000;0.000
5866;12494;16;100263;9.410;0.000;0.000
5867;2038;16;103747;51.225;15.000;0.000
5868;9737;16;105359;5.630;0.000;0.000
5869;9318;41;313645;4.900;0.000;0.000
5870;3107;41;30058;8.850;0.000;0.000
5871;415;41;30074;8.850;0.000;0.000
5872;442;41;149209;13.000;0.000;0.000
5873;5952;41;292168;10.660;0.000;0.000
5874;5274;41;292150;10.660;0.000;0.000
5875;2005;41;147605;2.260;0.000;0.000
5876;5398;41;104680;2.260;0.000;0.000
5877;7203;41;133760;9.501;0.000;0.000
5878;11029;41;421125;9.000;0.000;0.000
5879;12245;41;421111;3.910;0.000;0.000
5880;10259;41;421112;3.910;0.000;0.000
5881;12336;41;123943;3.910;0.000;0.000
5882;12495;41;317004;6.800;0.000;0.000
5883;12496;41;420561;6.800;0.000;0.000
5884;12497;41;335550;8.300;0.000;0.000
5885;5062;41;288179;61.000;12.000;0.000
5886;5574;40;1069357;8.590;0.000;0.000
5887;8721;40;5404152;11.780;0.000;0.000
5888;2342;40;1069354;8.590;0.000;0.000
5889;12498;47;870006;1.916;0.000;0.000
5890;12499;47;430111;3.943;0.000;0.000
5891;12500;47;430114;7.600;0.000;0.000
5892;4437;33;000000000000400157;5.310;0.000;0.000
5893;9597;33;000000000000401583;9.470;0.000;0.000
5895;2828;68;230;22.390;0.000;0.000
5896;2830;68;91;22.500;0.000;0.000
5898;2814;68;6;13.990;0.000;0.000
5899;12501;68;384;10.000;0.000;0.000
5900;12502;4;000253000960;7.750;0.000;0.000
5901;12503;4;000253000366;7.750;0.000;0.000
5902;12504;4;000253005784;7.750;0.000;0.000
5903;6427;4;000253468221;3.830;0.000;0.000
5904;12505;4;002002971050;10.370;0.000;0.000
5905;12506;4;002002068722;17.230;0.000;0.000
5906;12507;4;002002000184;6.650;0.000;0.000
5907;12508;4;002002846004;3.200;0.000;0.000
5908;12509;4;002002878709;3.960;0.000;0.000
5909;10754;4;070330742222;52.750;0.000;0.000
5910;12510;4;000253002203;4.970;0.000;0.000
5911;12511;4;000253006900;1.860;0.000;0.000
5912;4621;50;539309;312.300;15.000;0.000
5913;12512;0;7898416971532;0.000;0.000;0.000
5914;12514;11;10495;1.380;0.000;0.000
5915;12515;11;10627;65.810;42.000;0.000
5916;12516;11;3723;15.300;0.000;0.000
5917;12517;11;10566;2.780;0.000;0.000
5918;9971;46;000000000000015090;5.800;0.000;0.000
5919;6833;45;161506;51.940;24.000;0.000
5921;7242;17;12334187;6.790;0.000;0.000
5922;12519;17;1031;2.490;0.000;0.000
5923;771;20;.;1.750;0.000;0.000
5924;12524;0;7891091010558;0.000;0.000;0.000
5925;1022;18;000000000012091059;164.190;27.000;0.000
5927;12525;18;000000000012409925;2.928;0.000;0.000
5928;12527;59;2974;2.403;0.000;0.000
5929;4038;59;390;2.555;0.000;0.000
5930;12528;23;896;58.300;12.000;0.000
5931;8877;23;738;79.910;60.000;0.000
5932;8874;23;737;111.880;30.000;0.000
5933;2021;23;59;40.700;12.000;0.000
5934;11683;23;888;60.450;12.000;0.000
5935;11081;23;827;74.990;24.000;0.000
5936;10206;23;828;74.990;24.000;0.000
5937;9184;23;829;95.650;24.000;0.000
5938;9421;23;830;95.650;24.000;0.000
5939;11081;23;7896013108276;3.120;0.000;0.000
5940;2597;14;3439;119.560;12.000;0.000
5941;2598;14;3438;95.600;24.000;0.000
5942;12529;14;11069;29.052;16.000;0.000
5943;12530;14;15899;29.052;16.000;0.000
5944;12531;14;18706;45.855;24.000;0.000
5945;11812;21;000000000075459;75.980;24.000;0.000
5946;12532;66;187;78.650;0.000;0.000
5947;50;32;464593;37.920;24.000;0.000
5948;11184;32;429090;8.970;0.000;0.000
5949;12533;82;RD-FP2830RCX;143.810;0.000;0.000
5950;7570;83;68600643;149.830;24.000;0.000
5951;3278;83;68600600;123.380;24.000;0.000
5952;4720;83;67808755;141.020;16.000;0.000
5953;7663;83;68766029;133.320;33.000;0.000
5954;9130;83;68415098;76.440;4.000;0.000
5955;4603;83;68421963;97.090;4.000;0.000
5956;8251;77;320499;8.890;0.000;0.000
5957;8821;77;320478;8.890;0.000;0.000
5958;8192;77;320492;2.490;0.000;0.000
5959;8820;77;320485;2.490;0.000;0.000
5960;486;77;136131;7.890;0.000;0.000
5961;6768;77;136137;7.890;0.000;0.000
5962;485;77;136136;7.890;0.000;0.000
5963;9329;77;370219;32.960;0.000;0.000
5964;8646;77;283283;19.990;0.000;0.000
5965;12534;77;200225;17.990;0.000;0.000
5966;12535;77;200281;17.990;0.000;0.000
5967;981;77;24867;9.950;0.000;0.000
5968;5897;57;000000000000401060;4.830;0.000;0.000
5969;11025;57;000000000000401061;4.830;0.000;0.000
5973;10119;33;000000000000401590;29.500;5.000;0.000
5974;8535;5;1000584TF;1.715;0.000;0.000
5975;12536;5;1200209CT;17.250;0.000;0.000
5976;12537;26;000000000012068219;10.440;15.000;0.000
5977;12538;17;12511648;4.930;2.000;0.000
5979;11303;19;2119;8.730;0.000;0.000
5980;1179;19;2131;7.930;0.000;0.000
5981;9178;19;3975;6.640;0.000;0.000
5982;5481;19;2155;2.230;0.000;0.000
5983;12539;19;7294;4.980;0.000;0.000
5984;11303;19;7891150045460;8.730;0.000;0.000
5985;1355;6;8000401-0;134.820;24.000;0.000
5986;1651;6;8000933-0;110.650;25.000;0.000
5987;3120;6;8001090-0;80.790;26.000;0.000
5988;3703;6;8000938-0;89.680;10.000;0.000
5989;12540;6;8001224-0;105.940;20.000;0.000
5990;12541;70;012687;14.150;0.000;0.000
5991;5678;44;13;3.190;0.000;0.000
